point_id,OBJECTID,accidents_on_segment,point_in_segment,lat,lon,cause,fatal,speed_limit,f85_kmh,percentage_over_speedlimit,road_class,land_use,safety_score_level,objects_detected_pct,<img>,image_url
A0067,206,2,2,18.9826304,98.9456293,speeding,0,80,91.0,50,primary,RURAL,Stable,"lane marking: 26%, road: 21%, vegetation: 12%, building: 10%, streetlight: 5%, sidewalk: 5%, barrier: 2%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0067.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0067.jpg
A0068,11532,2,1,13.1407393,101.3414486,speeding,0,85,69.0,19,trunk,RURAL,Monitor,"road: 43%, lane marking: 4%, terrain: 3%, streetlight: 2%, building: 2%, vegetation: 2%, fence: 1%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0068.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0068.jpg
A0069,11532,2,2,13.1366134,101.3467944,speeding,0,85,69.0,19,trunk,RURAL,Monitor,"road: 38%, streetlight: 6%, vegetation: 6%, sidewalk: 5%, building: 5%, terrain: 3%, utility pole: 2%, telephone pole: 1%, lane marking: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0069.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0069.jpg
A0070,37443,12,1,9.7610405,98.6622839,speeding,0,86,80.2,11,secondary,RURAL,Critical,"road: 33%, vegetation: 28%, lane marking: 8%, fence: 5%, streetlight: 3%, terrain: 2%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0070.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0070.jpg
A0071,37443,12,2,9.9199336,98.9478971,speeding,0,86,80.2,11,secondary,RURAL,Critical,"road: 31%, vegetation: 31%, lane marking: 12%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0071.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0071.jpg
A0072,17478,40,1,8.5753842,99.348029,speeding,0,90,98.2,31,trunk,RURAL,Critical,"road: 35%, vegetation: 15%, lane marking: 7%, utility pole: 2%, streetlight: 1%, guardrail: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0072.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0072.jpg
A0073,17478,40,2,8.18533,99.6149294,speeding,0,90,98.2,31,trunk,RURAL,Critical,"road: 38%, vegetation: 10%, lane marking: 5%, terrain: 5%, streetlight: 3%, guardrail: 1%, fence: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0073.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0073.jpg
A0074,33897,2,1,14.6493603,104.2005641,speeding,0,90,109.0,49,trunk,RURAL,Monitor,"road: 35%, vegetation: 12%, terrain: 5%, lane marking: 4%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0074.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0074.jpg
A0075,33897,2,2,14.6511696,104.2087154,speeding,1,90,109.0,49,trunk,RURAL,Monitor,"vegetation: 15%, road: 13%, terrain: 9%, lane marking: 6%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0075.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0075.jpg
A0076,16158,6,1,19.3377512,99.8147972,speeding,1,90,105.0,50,trunk,RURAL,Attention,"vegetation: 40%, road: 37%, lane marking: 4%, terrain: 3%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0076.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0076.jpg
A0077,16158,6,2,19.3936083,99.7792624,speeding,0,90,105.0,50,trunk,RURAL,Attention,"road: 36%, vegetation: 33%, streetlight: 9%, lane marking: 6%, sidewalk: 5%, terrain: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0077.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0077.jpg
A0078,34444,7,1,9.5738681,99.9285702,speeding,0,80,47.0,0,secondary,RURAL,Attention,"road: 31%, lane marking: 30%, vegetation: 29%, barrier: 5%, telephone pole: 3%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0078.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0078.jpg
A0079,34444,7,2,9.5641738,99.924041,cutting-in,1,80,47.0,0,secondary,RURAL,Attention,"road: 32%, vegetation: 20%, lane marking: 7%, fence: 3%, curb: 2%, streetlight: 1%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0079.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0079.jpg
A0080,22869,2,1,14.5995483,100.362681,speeding,0,80,65.0,0,primary,URBAN,Monitor,"road: 40%, building: 8%, sidewalk: 2%, utility pole: 2%, traffic light: 1%, curb: 1%, vegetation: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0080.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0080.jpg
A0081,22869,2,2,14.5994276,100.3620949,speeding,0,80,65.0,0,primary,URBAN,Monitor,"road: 33%, building: 11%, tank: 4%, sidewalk: 4%, utility pole: 4%, telephone pole: 3%, vegetation: 2%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0081.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0081.jpg
A0082,35730,4,1,14.5955419,101.0392776,speeding,0,90,98.3,43,trunk,URBAN,Critical,"road: 41%, building: 8%, lane marking: 4%, streetlight: 3%, sidewalk: 2%, vegetation: 2%, wall: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0082.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0082.jpg
A0083,35730,4,2,14.53226,100.9426591,speeding,0,90,98.3,43,trunk,URBAN,Critical,"vegetation: 27%, road: 22%, tank: 11%, lane marking: 9%, terrain: 8%, guardrail: 3%, streetlight: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0083.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0083.jpg
A0084,5642,7,1,14.6424712,100.148182,cutting-in,0,80,91.0,45,trunk,URBAN,Monitor,"road: 36%, streetlight: 7%, vegetation: 7%, terrain: 6%, lane marking: 3%, telephone pole: 2%, curb: 2%, building: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0084.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0084.jpg
A0085,5642,7,2,14.6322427,100.1509555,speeding,0,80,91.0,45,trunk,URBAN,Monitor,"road: 40%, vegetation: 20%, terrain: 4%, streetlight: 2%, lane marking: 1%, guardrail: 1%, wall: 1%, fence: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0085.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0085.jpg
A0086,38990,4,1,10.4497268,99.2123875,speeding,0,90,92.0,18,secondary,URBAN,Monitor,"road: 31%, vegetation: 10%, lane marking: 8%, terrain: 8%, streetlight: 5%, telephone pole: 3%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0086.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0086.jpg
A0087,38990,4,2,10.440649,99.2151073,speeding,0,90,92.0,18,secondary,URBAN,Monitor,"road: 32%, vegetation: 24%, lane marking: 9%, streetlight: 2%, telephone pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0087.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0087.jpg
A0088,36695,2,1,6.8516462,101.256955,speeding,0,60,89.3,65,trunk,URBAN,Monitor,"road: 35%, lane marking: 24%, building: 4%, terrain: 3%, streetlight: 2%, vegetation: 2%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0088.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0088.jpg
A0089,36695,2,2,6.8543359,101.2227702,speeding,0,60,89.3,65,trunk,URBAN,Monitor,"road: 42%, streetlight: 6%, vegetation: 5%, terrain: 2%, utility pole: 2%, lane marking: 1%, curb: 1%, building: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0089.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0089.jpg
A0090,36029,2,1,8.8384597,98.2835793,speeding,0,90,95.0,29,trunk,RURAL,Attention,"road: 36%, building: 6%, vegetation: 6%, streetlight: 5%, lane marking: 3%, sidewalk: 2%, terrain: 2%, curb: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0090.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0090.jpg
A0091,36029,2,2,8.8313769,98.2833548,speeding,1,90,95.0,29,trunk,RURAL,Attention,"road: 37%, vegetation: 6%, lane marking: 4%, terrain: 3%, streetlight: 2%, barrier: 2%, building: 2%, utility pole: 2%, sidewalk: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0091.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0091.jpg
A0092,37959,6,1,18.4585158,99.1267118,speeding,1,80,71.0,5,secondary,RURAL,Attention,"road: 28%, vegetation: 12%, sidewalk: 7%, lane marking: 5%, fence: 2%, building: 2%, wall: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0092.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0092.jpg
A0093,37959,6,2,18.4574795,98.9530206,speeding,0,80,71.0,5,secondary,RURAL,Attention,"road: 33%, building: 8%, vegetation: 6%, terrain: 6%, lane marking: 4%, streetlight: 2%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0093.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0093.jpg
A0094,40360,9,1,15.4525666,99.5696352,speeding,0,80,81.5,16,secondary,RURAL,Attention,"vegetation: 46%, road: 38%, lane marking: 5%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0094.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0094.jpg
A0095,40360,9,2,15.6659595,99.4439317,speeding,0,80,81.5,16,secondary,RURAL,Attention,"road: 34%, vegetation: 10%, streetlight: 7%, lane marking: 7%, terrain: 7%, building: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0095.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0095.jpg
A0096,55882,4,1,13.8114871,100.6679589,speeding,0,80,58.0,0,secondary,URBAN,Monitor,"road: 28%, vegetation: 24%, lane marking: 9%, sidewalk: 8%, streetlight: 3%, fence: 1%, curb: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0096.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0096.jpg
A0097,55882,4,2,13.8100695,100.6498653,speeding,0,80,58.0,0,secondary,URBAN,Monitor,"road: 29%, lane marking: 9%, sidewalk: 7%, building: 6%, streetlight: 4%, telephone pole: 1%, curb: 1%, vegetation: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0097.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0097.jpg
A0098,20761,2,1,14.2820534,99.8512784,speeding,1,90,105.0,50,primary,URBAN,Critical,"road: 41%, vegetation: 10%, lane marking: 4%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0098.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0098.jpg
A0099,20761,2,2,14.2894429,99.854121,speeding,1,90,105.0,50,primary,URBAN,Critical,"road: 36%, lane marking: 16%, vegetation: 11%, terrain: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0099.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0099.jpg
A0100,18444,2,1,19.0452881,98.946579,speeding,0,90,84.0,7,primary,RURAL,Stable,"road: 38%, vegetation: 11%, lane marking: 2%, building: 2%, barrier: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0100.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0100.jpg
A0101,18444,2,2,19.0450644,98.9465864,speeding,0,90,84.0,7,primary,RURAL,Stable,"road: 39%, streetlight: 15%, vegetation: 8%, building: 3%, lane marking: 2%, sidewalk: 2%, utility pole: 2%, barrier: 1%, wall: 1%, fence: 1%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0101.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0101.jpg
A0102,692,4,1,16.7364534,98.6067278,speeding,0,90,92.0,18,trunk,URBAN,Monitor,"road: 33%, vegetation: 12%, lane marking: 6%, streetlight: 4%, barrier: 4%, curb: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0102.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0102.jpg
A0103,692,4,2,16.7421601,98.608924,speeding,0,90,92.0,18,trunk,URBAN,Monitor,"road: 36%, vegetation: 12%, lane marking: 5%, terrain: 3%, streetlight: 1%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0103.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0103.jpg
A0104,31474,9,1,16.0083081,105.2283771,speeding,0,90,89.0,14,primary,RURAL,Stable,"road: 38%, terrain: 7%, vegetation: 6%, streetlight: 4%, lane marking: 4%, telephone pole: 2%, building: 2%, curb: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0104.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0104.jpg
A0105,31474,9,2,15.7441489,105.1044443,speeding,0,90,89.0,14,primary,RURAL,Stable,"road: 35%, vegetation: 13%, lane marking: 6%, terrain: 3%, fence: 2%, streetlight: 1%, telephone pole: 1%, building: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0105.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0105.jpg
A0106,36561,11,1,15.8889047,102.1066194,speeding,0,90,113.0,65,trunk,RURAL,Attention,"road: 36%, vegetation: 20%, lane marking: 7%, telephone pole: 4%, streetlight: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0106.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0106.jpg
A0107,36561,11,2,16.0649007,102.2764458,cutting-in,0,90,113.0,65,trunk,RURAL,Attention,"vegetation: 19%, terrain: 16%, road: 10%, lane marking: 7%, building: 2%, telephone pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0107.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0107.jpg
A0108,17618,2,1,18.8853169,97.9346331,speeding,0,90,62.4,4,primary,RURAL,Stable,"vegetation: 42%, road: 32%, lane marking: 6%, terrain: 3%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0108.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0108.jpg
A0109,17618,2,2,18.8639199,97.9483282,speeding,0,90,62.4,4,primary,RURAL,Stable,"vegetation: 45%, road: 31%, terrain: 12%, lane marking: 3%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0109.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0109.jpg
A0110,33527,2,1,14.7556269,101.5165199,speeding,0,90,110.5,60,motorway,URBAN,Stable,"road: 37%, lane marking: 7%, barrier: 6%, streetlight: 5%, vegetation: 4%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0110.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0110.jpg
A0111,33527,2,2,14.758854,101.5174524,speeding,0,90,110.5,60,motorway,URBAN,Stable,"road: 37%, lane marking: 8%, barrier: 6%, streetlight: 5%, vegetation: 4%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0111.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0111.jpg
A0112,17349,37,1,12.9531982,100.9708569,speeding,0,90,112.7,47,motorway,RURAL,Stable,"road: 40%, barrier: 4%, lane marking: 3%, sidewalk: 2%, vegetation: 2%, building: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0112.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0112.jpg
A0113,17349,37,2,13.0654938,100.9957092,speeding,0,90,112.7,47,motorway,RURAL,Stable,"road: 35%, lane marking: 6%, fence: 3%, telephone pole: 2%, building: 2%, vegetation: 2%, terrain: 2%, streetlight: 1%, guardrail: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0113.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0113.jpg
A0114,35318,3,1,17.1985762,104.072451,speeding,1,60,86.0,75,trunk,URBAN,Monitor,"road: 33%, vegetation: 14%, lane marking: 7%, terrain: 6%, streetlight: 5%, guardrail: 1%, curb: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0114.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0114.jpg
A0115,35318,3,2,17.1919308,104.0950245,speeding,0,60,86.0,75,trunk,URBAN,Monitor,"road: 40%, vegetation: 8%, building: 3%, lane marking: 2%, barrier: 2%, curb: 2%, streetlight: 1%, telephone pole: 1%, sidewalk: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0115.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0115.jpg
A0116,51920,3,1,16.3706104,101.9752304,speeding,0,90,77.5,0,secondary,RURAL,Monitor,"road: 33%, vegetation: 11%, terrain: 7%, lane marking: 4%, streetlight: 2%, telephone pole: 2%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0116.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0116.jpg
A0117,51920,3,2,16.3528604,101.9729103,speeding,0,90,77.5,0,secondary,RURAL,Monitor,"road: 30%, vegetation: 25%, lane marking: 5%, telephone pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0117.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0117.jpg
A0118,2862,2,1,8.1585386,99.6660429,speeding,0,90,102.0,40,trunk,URBAN,Monitor,"road: 35%, lane marking: 12%, terrain: 5%, building: 4%, streetlight: 3%, curb: 2%, vegetation: 2%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0118.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0118.jpg
A0119,2862,2,2,8.1586873,99.6657224,speeding,0,90,102.0,40,trunk,URBAN,Monitor,"road: 34%, lane marking: 18%, streetlight: 9%, terrain: 4%, curb: 2%, vegetation: 2%, wall: 1%, building: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0119.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0119.jpg
A0120,217,3,1,19.495848,99.0359557,speeding,1,90,79.5,3,primary,RURAL,Stable,"vegetation: 62%, road: 28%, lane marking: 6%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0120.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0120.jpg
A0121,217,3,2,19.4767177,99.0079267,speeding,0,90,79.5,3,primary,RURAL,Stable,"vegetation: 57%, road: 31%, terrain: 8%, lane marking: 7%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0121.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0121.jpg
A0122,17530,2,1,14.3655423,100.5287236,speeding,0,90,77.0,0,primary,URBAN,Attention,"road: 35%, vegetation: 13%, lane marking: 6%, streetlight: 1%, train: 1%, guardrail: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0122.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0122.jpg
A0123,17530,2,2,14.3229236,100.5277262,speeding,0,90,77.0,0,primary,URBAN,Attention,"road: 36%, vegetation: 13%, lane marking: 8%, streetlight: 2%, terrain: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0123.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0123.jpg
A0124,34539,13,1,12.7502082,101.6088963,speeding,0,90,94.5,27,trunk,RURAL,Attention,"vegetation: 36%, road: 33%, lane marking: 4%, building: 3%, utility pole: 2%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0124.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0124.jpg
A0125,34539,13,2,12.6693395,101.5163053,speeding,0,90,94.5,27,trunk,RURAL,Attention,"road: 38%, vegetation: 31%, lane marking: 4%, terrain: 2%, streetlight: 1%, guardrail: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0125.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0125.jpg
A0126,166,16,1,13.3056133,101.1800879,speeding,0,90,90.0,16,primary,RURAL,Stable,"road: 35%, vegetation: 17%, streetlight: 9%, lane marking: 5%, terrain: 3%, building: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0126.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0126.jpg
A0127,166,16,2,13.3970537,101.1907632,speeding,0,90,90.0,16,primary,RURAL,Stable,"road: 31%, lane marking: 18%, antenna: 8%, terrain: 8%, building: 5%, vegetation: 5%, utility pole: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0127.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0127.jpg
A0128,35591,3,1,13.3324744,100.9764375,speeding,0,90,79.5,2,trunk,URBAN,Monitor,"road: 37%, vegetation: 7%, streetlight: 5%, terrain: 5%, lane marking: 4%, building: 3%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0128.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0128.jpg
A0129,35591,3,2,13.342187,100.9946041,speeding,0,90,79.5,2,trunk,URBAN,Monitor,"road: 41%, vegetation: 11%, building: 3%, lane marking: 2%, terrain: 2%, streetlight: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0129.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0129.jpg
A0130,41078,2,1,13.5117129,99.7283097,cutting-in,0,90,99.0,33,secondary,RURAL,Monitor,"road: 35%, lane marking: 8%, sidewalk: 6%, vegetation: 6%, streetlight: 5%, building: 3%, barrier: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0130.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0130.jpg
A0131,41078,2,2,13.5124399,99.7392343,cutting-in,0,90,99.0,33,secondary,RURAL,Monitor,"road: 41%, lane marking: 6%, vegetation: 6%, building: 3%, terrain: 2%, streetlight: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0131.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0131.jpg
A0132,16133,3,1,19.4700899,99.7539823,speeding,1,90,113.0,62,trunk,RURAL,Monitor,"road: 38%, vegetation: 12%, lane marking: 7%, building: 3%, terrain: 3%, sidewalk: 2%, streetlight: 1%, telephone pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0132.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0132.jpg
A0133,16133,3,2,19.493426,99.7488256,speeding,0,90,113.0,62,trunk,RURAL,Monitor,"vegetation: 43%, road: 34%, lane marking: 5%, streetlight: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0133.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0133.jpg
A0134,42839,4,1,19.5591545,99.9719033,speeding,0,80,75.0,7,secondary,RURAL,Monitor,"road: 33%, vegetation: 10%, lane marking: 4%, fence: 3%, sidewalk: 3%, wall: 2%, curb: 2%, building: 2%, streetlight: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0134.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0134.jpg
A0135,42839,4,2,19.6012156,99.9924436,speeding,0,80,75.0,7,secondary,RURAL,Monitor,"vegetation: 46%, road: 34%, lane marking: 9%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0135.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0135.jpg
